Expression	Period
1.70189036422705	PN0#Myonuclei
0	PN0#Myonuclei
1.51123411178312	PN0#Myonuclei
0	PN0#Myonuclei
2.6021111759002	PN0#Myonuclei
3.18365312403981	PN0#Myonuclei
2.01911794411343	PN0#Myonuclei
2.25891041219904	PN0#Myonuclei
2.57787706430115	PN0#Myonuclei
2.10490721886545	PN0#Myonuclei
1.74421970334358	PN0#Myonuclei
0	PN0#Myonuclei
3.40577121032654	PN0#Myonuclei
0	PN0#Myonuclei
2.97665005709066	PN0#Myonuclei
1.91304334097496	PN0#Myonuclei
0	PN0#Myonuclei
1.94779823749812	PN0#Myonuclei
1.87772796283951	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.73063452742769	PN0#Myonuclei
2.73992061259531	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.30714275978106	PN0#Myonuclei
0	PN0#Myonuclei
2.77974263655604	PN0#Myonuclei
1.66616704959864	PN0#Myonuclei
2.20892445710455	PN0#Myonuclei
2.55403457161435	PN0#Myonuclei
2.58625791111744	PN0#Myonuclei
2.61316976459608	PN0#Myonuclei
2.7282548159048	PN0#Myonuclei
3.77745396227664	PN0#Myonuclei
2.14994382834984	PN0#Myonuclei
2.56476476195591	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.23025094024828	PN0#Myonuclei
3.19424753769429	PN0#Myonuclei
3.3331692955853	PN0#Myonuclei
1.98424114254952	PN0#Myonuclei
0	PN0#Myonuclei
2.19014490174816	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.64492126702618	PN0#Myonuclei
0	PN0#Myonuclei
1.35502811814116	PN0#Myonuclei
0	PN0#Myonuclei
2.04328530216936	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.55796253652883	PN0#Myonuclei
0	PN0#Myonuclei
2.21423352159929	PN0#Myonuclei
0	PN0#Myonuclei
1.38233247965278	PN0#Myonuclei
1.85471346221777	PN0#Myonuclei
2.19120286332434	PN0#Myonuclei
0	PN0#Myonuclei
1.56939221091629	PN0#Myonuclei
2.46562934993942	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.61492888427982	PN0#Myonuclei
2.30389113474784	PN0#Myonuclei
3.06199069064976	PN0#Myonuclei
2.38705701641509	PN0#Myonuclei
2.51559558520534	PN0#Myonuclei
1.79993098996358	PN0#Myonuclei
3.24220805634212	PN0#Myonuclei
2.57385700017785	PN0#Myonuclei
3.31876074536029	PN0#Myonuclei
0	PN0#Myonuclei
2.34877063814069	PN0#Myonuclei
1.88255262004852	PN0#Myonuclei
0	PN0#Myonuclei
1.2104988022751	PN0#Myonuclei
1.80904999402427	PN0#Myonuclei
2.25393558389386	PN0#Myonuclei
1.73589244174699	PN0#Myonuclei
1.21033350690396	PN0#Myonuclei
2.55924530777171	PN0#Myonuclei
1.65769197847462	PN0#Myonuclei
1.34507904013212	PN0#Myonuclei
2.56920606124705	PN0#Myonuclei
2.89816895741187	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.85282159978188	PN0#Myonuclei
1.71746397656373	PN0#Myonuclei
2.92554926821386	PN0#Myonuclei
2.60578164264147	PN0#Myonuclei
0	PN0#Myonuclei
2.62081862488934	PN0#Myonuclei
2.01094826807031	PN0#Myonuclei
1.66477614270494	PN0#Myonuclei
1.89697833179407	PN0#Myonuclei
0	PN0#Myonuclei
2.46661551054838	PN0#Myonuclei
1.98207982211017	PN0#Myonuclei
2.87089380727898	PN0#Myonuclei
1.52234184406307	PN0#Myonuclei
1.08923433062466	PN0#Myonuclei
2.28663181137711	PN0#Myonuclei
0	PN0#Myonuclei
0.98860354468388	PN0#Myonuclei
2.59090719507868	PN0#Myonuclei
3.4216812500821	PN0#Myonuclei
2.44239268878371	PN0#Myonuclei
0	PN0#Myonuclei
2.72093116144804	PN0#Myonuclei
2.17854933578797	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.1958036179497	PN0#Myonuclei
1.95609318492501	PN0#Myonuclei
0	PN0#Myonuclei
1.9940439978935	PN0#Myonuclei
3.31552803326548	PN0#Myonuclei
2.17825167619975	PN0#Myonuclei
1.1743800122402	PN0#Myonuclei
0	PN0#Myonuclei
2.29561736045005	PN0#Myonuclei
1.64155602626989	PN0#Myonuclei
2.57928385152353	PN0#Myonuclei
2.19367690177495	PN0#Myonuclei
2.23359222150709	PN0#Myonuclei
0	PN0#Myonuclei
1.37677047960864	PN0#Myonuclei
2.19308714993427	PN0#Myonuclei
0	PN0#Myonuclei
1.14742634227722	PN0#Myonuclei
0	PN0#Myonuclei
3.17252174888	PN0#Myonuclei
1.99899325293938	PN0#Myonuclei
2.48197839000891	PN0#Myonuclei
2.31190797425901	PN0#Myonuclei
2.04621361751363	PN0#Myonuclei
2.81743497538246	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.53805331497743	PN0#Myonuclei
2.11506780805409	PN0#Myonuclei
2.23025094024828	PN0#Myonuclei
0	PN0#Myonuclei
2.38795483309312	PN0#Myonuclei
2.48063965154301	PN0#Myonuclei
0	PN0#Myonuclei
1.424209927866	PN0#Myonuclei
2.61757430017097	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.21000306768098	PN0#Myonuclei
2.42562348177185	PN0#Myonuclei
2.31081633660997	PN0#Myonuclei
0	PN0#Myonuclei
2.68048940152334	PN0#Myonuclei
1.66790968088943	PN0#Myonuclei
1.93933903819439	PN0#Myonuclei
2.0397859513725	PN0#Myonuclei
2.73395617721161	PN0#Myonuclei
1.45666876632877	PN0#Myonuclei
2.33883450049736	PN0#Myonuclei
2.22348719198568	PN0#Myonuclei
0	PN0#Myonuclei
1.44640302156465	PN0#Myonuclei
0	PN0#Myonuclei
1.97992464839771	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.62268849008267	PN0#Myonuclei
2.46929805779425	PN0#Myonuclei
1.81720613488922	PN0#Myonuclei
2.63451923430677	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.71982683432638	PN0#Myonuclei
0	PN0#Myonuclei
2.08163212305965	PN0#Myonuclei
1.588336428744	PN0#Myonuclei
0	PN0#Myonuclei
2.24257055439926	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.48939751953516	PN0#Myonuclei
2.1038532290881	PN0#Myonuclei
1.84537770631748	PN0#Myonuclei
0	PN0#Myonuclei
3.78373368211098	PN0#Myonuclei
1.85531989622198	PN0#Myonuclei
2.93773767990245	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.32401285607585	PN0#Myonuclei
0	PN0#Myonuclei
2.25775966161398	PN0#Myonuclei
1.98803833847065	PN0#Myonuclei
3.40915781589356	PN0#Myonuclei
1.98640864111952	PN0#Myonuclei
0	PN0#Myonuclei
2.17478717681931	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.28822862011022	PN0#Myonuclei
3.48509582939737	PN0#Myonuclei
0	PN0#Myonuclei
2.30755012237667	PN0#Myonuclei
2.78438594911182	PN0#Myonuclei
0	PN0#Myonuclei
1.76557996364628	PN0#Myonuclei
0	PN0#Myonuclei
1.97670334482511	PN0#Myonuclei
2.92596681773415	PN0#Myonuclei
2.3501999032919	PN0#Myonuclei
0	PN0#Myonuclei
3.00598681390845	PN0#Myonuclei
0	PN0#Myonuclei
2.32235164265114	PN0#Myonuclei
3.50039436339602	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.61554578322665	PN0#Myonuclei
2.26006279827446	PN0#Myonuclei
0	PN0#Myonuclei
2.0628206604438	PN0#Myonuclei
2.8153241126795	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.80140759977689	PN0#Myonuclei
0	PN0#Myonuclei
2.66258782702545	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.95014545685852	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.70001056666459	PN0#Myonuclei
2.27167755553097	PN0#Myonuclei
2.25164977247823	PN0#Myonuclei
0	PN0#Myonuclei
1.3080774710067	PN0#Myonuclei
0	PN0#Myonuclei
1.51648625779849	PN0#Myonuclei
1.47955243525356	PN0#Myonuclei
3.70812426444933	PN0#Myonuclei
2.74553933799533	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.26468878284595	PN0#Myonuclei
0	PN0#Myonuclei
2.24937039673295	PN0#Myonuclei
3.25170837269173	PN0#Myonuclei
3.74450788814889	PN0#Myonuclei
1.90035706071708	PN0#Myonuclei
0	PN0#Myonuclei
3.33577922051775	PN0#Myonuclei
0	PN0#Myonuclei
2.22618587747542	PN0#Myonuclei
0	PN0#Myonuclei
2.18208011003201	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.93520234422378	PN0#Myonuclei
1.98695148479768	PN0#Myonuclei
0	PN0#Myonuclei
2.61786873595803	PN0#Myonuclei
1.87281826504998	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.51095887529269	PN0#Myonuclei
1.77162979968438	PN0#Myonuclei
2.17825167619975	PN0#Myonuclei
2.05744367384084	PN0#Myonuclei
3.02691634914837	PN0#Myonuclei
0	PN0#Myonuclei
2.02708950432037	PN0#Myonuclei
2.18592701675054	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.13303872768881	PN0#Myonuclei
2.97960036046234	PN0#Myonuclei
2.66881159069705	PN0#Myonuclei
2.6237786154663	PN0#Myonuclei
2.56200059012028	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.26443109074834	PN0#Myonuclei
3.55838379200634	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.40749578541471	PN0#Myonuclei
0	PN0#Myonuclei
2.523156531922	PN0#Myonuclei
0	PN0#Myonuclei
1.98586618555096	PN0#Myonuclei
2.94538684653599	PN0#Myonuclei
2.86854049623893	PN0#Myonuclei
0	PN0#Myonuclei
1.71372414789283	PN0#Myonuclei
0	PN0#Myonuclei
2.02565991817333	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.97772103371812	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.98640864111952	PN0#Myonuclei
0	PN0#Myonuclei
3.01025650940501	PN0#Myonuclei
2.18709641774221	PN0#Myonuclei
0	PN0#Myonuclei
3.07601347395463	PN0#Myonuclei
3.46748127316426	PN0#Myonuclei
2.70516164150896	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.87588237125672	PN0#Myonuclei
0	PN0#Myonuclei
2.07551397826316	PN0#Myonuclei
2.85506380687269	PN0#Myonuclei
0	PN0#Myonuclei
2.0334115090634	PN0#Myonuclei
3.30577627918541	PN0#Myonuclei
2.73564011947091	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.29621992739132	PN0#Myonuclei
2.64498948459979	PN0#Myonuclei
1.95661467116005	PN0#Myonuclei
2.26856400988145	PN0#Myonuclei
3.13243844578967	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.9669819002061	PN0#Myonuclei
1.87937184944883	PN0#Myonuclei
2.12846078679514	PN0#Myonuclei
1.9650079517119	PN0#Myonuclei
0	PN0#Myonuclei
3.94274169531517	PN0#Myonuclei
2.42124933322287	PN0#Myonuclei
2.83472050334679	PN0#Myonuclei
2.18173130967845	PN0#Myonuclei
0	PN0#Myonuclei
1.8444805688076	PN0#Myonuclei
0	PN0#Myonuclei
3.55491101976925	PN0#Myonuclei
1.33097709372926	PN0#Myonuclei
0	PN0#Myonuclei
2.77352672062016	PN0#Myonuclei
0	PN0#Myonuclei
2.29221118490022	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.99125934998264	PN0#Myonuclei
2.04036807337492	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.75886789583713	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.29621992739132	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.4162781433989	PN0#Myonuclei
0	PN0#Myonuclei
2.83020667073977	PN0#Myonuclei
0	PN0#Myonuclei
2.13435161104235	PN0#Myonuclei
1.93959397920102	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.91009641529294	PN0#Myonuclei
0	PN0#Myonuclei
1.74773507627559	PN0#Myonuclei
0	PN0#Myonuclei
3.15723981405086	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.63352486560802	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.16731984081684	PN0#Myonuclei
2.85763970874937	PN0#Myonuclei
2.8153241126795	PN0#Myonuclei
0	PN0#Myonuclei
2.76372713726924	PN0#Myonuclei
0	PN0#Myonuclei
2.16175801784765	PN0#Myonuclei
2.38481670629391	PN0#Myonuclei
2.9825603316472	PN0#Myonuclei
2.13896399210728	PN0#Myonuclei
0	PN0#Myonuclei
2.11680980684066	PN0#Myonuclei
2.85880129760347	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.26856400988145	PN0#Myonuclei
0	PN0#Myonuclei
1.47929061779382	PN0#Myonuclei
0	PN0#Myonuclei
2.20078805549461	PN0#Myonuclei
3.25091294312421	PN0#Myonuclei
1.66512360354456	PN0#Myonuclei
0	PN0#Myonuclei
1.89673758382749	PN0#Myonuclei
3.12825333063389	PN0#Myonuclei
0	PN0#Myonuclei
3.17464210922276	PN0#Myonuclei
0	PN0#Myonuclei
2.05447253035063	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.60022198957559	PN0#Myonuclei
1.8444805688076	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.30755012237667	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.20062552427135	PN0#Myonuclei
2.93604666211198	PN0#Myonuclei
1.67598354048649	PN0#Myonuclei
0	PN0#Myonuclei
2.94453372099503	PN0#Myonuclei
3.13594070145768	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.82422367774739	PN0#Myonuclei
2.17202639373152	PN0#Myonuclei
0	PN0#Myonuclei
1.83115487012744	PN0#Myonuclei
1.65272541721622	PN0#Myonuclei
1.74695236167273	PN0#Myonuclei
2.33447218499518	PN0#Myonuclei
1.7510057928367	PN0#Myonuclei
2.05803927498675	PN0#Myonuclei
2.92180003288302	PN0#Myonuclei
2.76303131715074	PN0#Myonuclei
2.26391595183489	PN0#Myonuclei
2.36317574491912	PN0#Myonuclei
3.21504379080003	PN0#Myonuclei
3.03693514791126	PN0#Myonuclei
0	PN0#Myonuclei
1.37323779581746	PN0#Myonuclei
2.45268205559046	PN0#Myonuclei
2.89719772296656	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.10965347218599	PN0#Myonuclei
0	PN0#Myonuclei
2.23359222150709	PN0#Myonuclei
0	PN0#Myonuclei
2.76442350715612	PN0#Myonuclei
3.25210634399848	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.13830342727393	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.36601716868074	PN0#Myonuclei
2.64054431873684	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.59206676895388	PN0#Myonuclei
2.45819990192619	PN0#Myonuclei
2.93632827767813	PN0#Myonuclei
3.34717417052776	PN0#Myonuclei
3.81475349834457	PN0#Myonuclei
0	PN0#Myonuclei
2.02737574151432	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.31491749448671	PN0#Myonuclei
0	PN0#Myonuclei
1.79866774263582	PN0#Myonuclei
0	PN0#Myonuclei
3.59624300167734	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.26160186449607	PN0#Myonuclei
1.9607996208036	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.2850446887007	PN0#Myonuclei
1.23692035585588	PN0#Myonuclei
2.28583786388265	PN0#Myonuclei
2.89396786284092	PN0#Myonuclei
3.22041310418709	PN0#Myonuclei
2.88328508937446	PN0#Myonuclei
0	PN0#Myonuclei
3.68815822760781	PN0#Myonuclei
0	PN0#Myonuclei
2.29782894816441	PN0#Myonuclei
1.93198329352362	PN0#Myonuclei
0	PN0#Myonuclei
1.85486502345797	PN0#Myonuclei
2.74649446222788	PN0#Myonuclei
2.46664370351426	PN0#Myonuclei
0	PN0#Myonuclei
1.2075311936973	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.13875217204967	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.80505290599323	PN0#Myonuclei
0	PN0#Myonuclei
1.29407049133214	PN0#Myonuclei
0	PN0#Myonuclei
2.49514328641769	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.01516306475125	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.87281826504998	PN0#Myonuclei
2.08101813831017	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.76057763133734	PN0#Myonuclei
0	PN0#Myonuclei
4.02978148584137	PN0#Myonuclei
3.24378468224852	PN0#Myonuclei
0	PN0#Myonuclei
1.83203566949919	PN0#Myonuclei
3.55573671287402	PN0#Myonuclei
0	PN0#Myonuclei
3.37583128432807	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.27671181519971	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.1651660828208	PN0#Myonuclei
0	PN0#Myonuclei
2.19014490174816	PN0#Myonuclei
0	PN0#Myonuclei
1.89890714335483	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.80691893083543	PN0#Myonuclei
2.93756843496363	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.82795832328288	PN0#Myonuclei
2.94795108529198	PN0#Myonuclei
2.43285954222531	PN0#Myonuclei
2.31862615219629	PN0#Myonuclei
0	PN0#Myonuclei
2.32276663119657	PN0#Myonuclei
0	PN0#Myonuclei
2.53483916585231	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.95482497057251	PN0#Myonuclei
0	PN0#Myonuclei
3.60143045099591	PN0#Myonuclei
2.28822202882376	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.3331692955853	PN0#Myonuclei
2.47547197257124	PN0#Myonuclei
3.09393452846469	PN0#Myonuclei
2.32318182948587	PN0#Myonuclei
2.71564303847989	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.74649446222788	PN0#Myonuclei
2.86229517162776	PN0#Myonuclei
2.27872692619724	PN0#Myonuclei
1.59456539718024	PN0#Myonuclei
0	PN0#Myonuclei
2.14028678255424	PN0#Myonuclei
1.70042526017336	PN0#Myonuclei
2.09276742391351	PN0#Myonuclei
1.9140282541557	PN0#Myonuclei
1.9018098250742	PN0#Myonuclei
1.75442353071454	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.74003353927775	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.63820746772119	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.29161156715055	PN0#Myonuclei
0	PN0#Myonuclei
2.54149513400858	PN0#Myonuclei
1.67704371247923	PN0#Myonuclei
0	PN0#Myonuclei
3.26130722593981	PN0#Myonuclei
0	PN0#Myonuclei
3.11718562371126	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.5137308074496	PN0#Myonuclei
2.54560039204683	PN0#Myonuclei
0	PN0#Myonuclei
2.139625110254	PN0#Myonuclei
2.31766303767168	PN0#Myonuclei
1.3655823621981	PN0#Myonuclei
2.12585672122586	PN0#Myonuclei
0	PN0#Myonuclei
1.72273374137272	PN0#Myonuclei
2.06612507258977	PN0#Myonuclei
0	PN0#Myonuclei
2.86697506219861	PN0#Myonuclei
0	PN0#Myonuclei
1.5115094669724	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.35364026379433	PN0#Myonuclei
0	PN0#Myonuclei
2.23284851693176	PN0#Myonuclei
0	PN0#Myonuclei
2.4010831796789	PN0#Myonuclei
3.2129429350462	PN0#Myonuclei
2.01629094581711	PN0#Myonuclei
0	PN0#Myonuclei
1.28115055366532	PN0#Myonuclei
0	PN0#Myonuclei
1.6462720665806	PN0#Myonuclei
2.71169779212737	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.53449996275358	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
1.86539945915656	PN0#Myonuclei
1.64021460899844	PN0#Myonuclei
2.02823509431132	PN0#Myonuclei
2.62062165206942	PN0#Myonuclei
2.28187968364256	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.65088404219877	PN0#Myonuclei
3.91241508541749	PN0#Myonuclei
0	PN0#Myonuclei
2.48681546763503	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.20508526988912	PN0#Myonuclei
0	PN0#Myonuclei
3.5137308074496	PN0#Myonuclei
2.46293503510291	PN0#Myonuclei
1.97884935681483	PN0#Myonuclei
0	PN0#Myonuclei
2.55030602076045	PN0#Myonuclei
0	PN0#Myonuclei
2.67382284830196	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.39624186502781	PN0#Myonuclei
0	PN0#Myonuclei
2.96088294434551	PN0#Myonuclei
0	PN0#Myonuclei
1.70815189712004	PN0#Myonuclei
2.72093116144804	PN0#Myonuclei
2.07308014163831	PN0#Myonuclei
0	PN0#Myonuclei
2.09090045948391	PN0#Myonuclei
2.8654123694741	PN0#Myonuclei
0	PN0#Myonuclei
2.0427009719033	PN0#Myonuclei
0	PN0#Myonuclei
2.16996207632236	PN0#Myonuclei
2.56089741343352	PN0#Myonuclei
2.94028018300225	PN0#Myonuclei
0	PN0#Myonuclei
1.33570886433178	PN0#Myonuclei
0	PN0#Myonuclei
2.91242631997957	PN0#Myonuclei
0	PN0#Myonuclei
2.38238410421132	PN0#Myonuclei
2.41876004541177	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.13500887353365	PN0#Myonuclei
0	PN0#Myonuclei
2.44463275065006	PN0#Myonuclei
0	PN0#Myonuclei
2.12933072653861	PN0#Myonuclei
1.66547124153566	PN0#Myonuclei
0	PN0#Myonuclei
2.19226222776456	PN0#Myonuclei
1.99678960862072	PN0#Myonuclei
0	PN0#Myonuclei
2.26739949909703	PN0#Myonuclei
2.03225817610354	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.2188758248682	PN0#Myonuclei
2.2029337810686	PN0#Myonuclei
2.81976273962706	PN0#Myonuclei
2.60037797328632	PN0#Myonuclei
2.31327456881637	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0.904981810022979	PN0#Myonuclei
2.92931421926386	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.89128518694057	PN0#Myonuclei
1.93603268455258	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.40565857784032	PN0#Myonuclei
0	PN0#Myonuclei
2.26778748391074	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.12067431022148	PN0#Myonuclei
1.70852199121254	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.32970073715984	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.21351542149005	PN0#Myonuclei
2.10977392952907	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.73820591160134	PN0#Myonuclei
0	PN0#Myonuclei
2.16380110062117	PN0#Myonuclei
0	PN0#Myonuclei
2.69609232780348	PN0#Myonuclei
2.19604026927774	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.69544810697013	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
3.34431234125201	PN0#Myonuclei
3.253301285714	PN0#Myonuclei
0	PN0#Myonuclei
3.04072087450608	PN0#Myonuclei
2.12067431022148	PN0#Myonuclei
0	PN0#Myonuclei
1.92996679913168	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.31821325043082	PN0#Myonuclei
3.11067693924718	PN0#Myonuclei
1.89281643229152	PN0#Myonuclei
2.06552322130419	PN0#Myonuclei
1.82458284121735	PN0#Myonuclei
3.8886907112042	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
2.42124933322287	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
0	PN0#Myonuclei
